id,friendId
10155675987482415,10213633216978874
10155675987482415,10106159386496963
10155675987482415,190900005006678
10155675987482415,10101455462169036
10155675987482415,1951394168221761
10155675987482415,1575318715836898
10155675987482415,1891658480908149
10155675987482415,10100404682300944
10155675987482415,1615906625124010
10155494123562887,10212384032450801
10155494123562887,10213633216978874
10155494123562887,10106159386496963
10155494123562887,190900005006678
10155494123562887,10101455462169036
10155494123562887,1951394168221761
10155494123562887,1575318715836898
10155494123562887,1891658480908149
10155494123562887,10100404682300944
10155494123562887,1615906625124010
10155494123562887,10212384032450801
10213633216978874,1895721314072348
10213633216978874,10106159386496963
10213633216978874,190900005006678
10213633216978874,10101455462169036
10213633216978874,1951394168221761
10213633216978874,1575318715836898
10213633216978874,1891658480908149
10213633216978874,10100404682300944
10213633216978874,1615906625124010
10213633216978874,10212384032450801
10213633216978874,1895721314072348
10106159386496963,10215169629345117
10106159386496963,190900005006678
10106159386496963,10101455462169036
10106159386496963,1951394168221761
10106159386496963,1575318715836898
10106159386496963,1891658480908149
10106159386496963,10100404682300944
10106159386496963,1615906625124010
10106159386496963,10212384032450801
10106159386496963,1895721314072348
10106159386496963,10215169629345117
190900005006678,1702795216450045
190900005006678,10101455462169036
190900005006678,1951394168221761
190900005006678,1575318715836898
190900005006678,1891658480908149
190900005006678,10100404682300944
190900005006678,1615906625124010
190900005006678,10212384032450801
190900005006678,1895721314072348
190900005006678,10215169629345117
190900005006678,1702795216450045
10101455462169036,10208607775950615
10101455462169036,1951394168221761
10101455462169036,1575318715836898
10101455462169036,1891658480908149
10101455462169036,10100404682300944
10101455462169036,1615906625124010
10101455462169036,10212384032450801
10101455462169036,1895721314072348
10101455462169036,10215169629345117
10101455462169036,1702795216450045
10101455462169036,10208607775950615
1951394168221761,1834651660161653
1951394168221761,1575318715836898
1951394168221761,1891658480908149
1951394168221761,10100404682300944
1951394168221761,1615906625124010
1951394168221761,10212384032450801
1951394168221761,1895721314072348
1951394168221761,10215169629345117
1951394168221761,1702795216450045
1951394168221761,10208607775950615
1951394168221761,1834651660161653
1575318715836898,10214848807828835
1575318715836898,1891658480908149
1575318715836898,10100404682300944
1575318715836898,1615906625124010
1575318715836898,10212384032450801
1575318715836898,1895721314072348
1575318715836898,10215169629345117
1575318715836898,1702795216450045
1575318715836898,10208607775950615
1575318715836898,1834651660161653
1575318715836898,10214848807828835
1891658480908149,1832034076820571
1891658480908149,10100404682300944
1891658480908149,1615906625124010
1891658480908149,10212384032450801
1891658480908149,1895721314072348
1891658480908149,10215169629345117
1891658480908149,1702795216450045
1891658480908149,10208607775950615
1891658480908149,1834651660161653
1891658480908149,10214848807828835
1891658480908149,1832034076820571
10100404682300944,10157308906067501
10100404682300944,1615906625124010
10100404682300944,10212384032450801
10100404682300944,1895721314072348
10100404682300944,10215169629345117
10100404682300944,1702795216450045
10100404682300944,10208607775950615
10100404682300944,1834651660161653
10100404682300944,10214848807828835
10100404682300944,1832034076820571
10100404682300944,10157308906067501
1615906625124010,1088554877972405
1615906625124010,10212384032450801
1615906625124010,1895721314072348
1615906625124010,10215169629345117
1615906625124010,1702795216450045
1615906625124010,10208607775950615
1615906625124010,1834651660161653
1615906625124010,10214848807828835
1615906625124010,1832034076820571
1615906625124010,10157308906067501
1615906625124010,1088554877972405
10212384032450801,10100930014730220
10212384032450801,1895721314072348
10212384032450801,10215169629345117
10212384032450801,1702795216450045
10212384032450801,10208607775950615
10212384032450801,1834651660161653
10212384032450801,10214848807828835
10212384032450801,1832034076820571
10212384032450801,10157308906067501
10212384032450801,1088554877972405
10212384032450801,10100930014730220
1895721314072348,1704898946198939
1895721314072348,10215169629345117
1895721314072348,1702795216450045
1895721314072348,10208607775950615
1895721314072348,1834651660161653
1895721314072348,10214848807828835
1895721314072348,1832034076820571
1895721314072348,10157308906067501
1895721314072348,1088554877972405
1895721314072348,10100930014730220
1895721314072348,1704898946198939
10215169629345117,10155102909381816
10215169629345117,1702795216450045
10215169629345117,10208607775950615
10215169629345117,1834651660161653
10215169629345117,10214848807828835
10215169629345117,1832034076820571
10215169629345117,10157308906067501
10215169629345117,1088554877972405
10215169629345117,10100930014730220
10215169629345117,1704898946198939
10215169629345117,10155102909381816
1702795216450045,10109348269889089
1702795216450045,10208607775950615
1702795216450045,1834651660161653
1702795216450045,10214848807828835
1702795216450045,1832034076820571
1702795216450045,10157308906067501
1702795216450045,1088554877972405
1702795216450045,10100930014730220
1702795216450045,1704898946198939
1702795216450045,10155102909381816
1702795216450045,10109348269889089
10208607775950615,867246536778546
10208607775950615,1834651660161653
10208607775950615,10214848807828835
10208607775950615,1832034076820571
10208607775950615,10157308906067501
10208607775950615,1088554877972405
10208607775950615,10100930014730220
10208607775950615,1704898946198939
10208607775950615,10155102909381816
10208607775950615,10109348269889089
10208607775950615,867246536778546
1834651660161653,1924408914255594
1834651660161653,10214848807828835
1834651660161653,1832034076820571
1834651660161653,10157308906067501
1834651660161653,1088554877972405
1834651660161653,10100930014730220
1834651660161653,1704898946198939
1834651660161653,10155102909381816
1834651660161653,10109348269889089
1834651660161653,867246536778546
1834651660161653,1924408914255594
10214848807828835,164450330873941
10214848807828835,1832034076820571
10214848807828835,10157308906067501
10214848807828835,1088554877972405
10214848807828835,10100930014730220
10214848807828835,1704898946198939
10214848807828835,10155102909381816
10214848807828835,10109348269889089
10214848807828835,867246536778546
10214848807828835,1924408914255594
10214848807828835,164450330873941
1832034076820571,10215937218002204
1832034076820571,10157308906067501
1832034076820571,1088554877972405
1832034076820571,10100930014730220
1832034076820571,1704898946198939
1832034076820571,10155102909381816
1832034076820571,10109348269889089
1832034076820571,867246536778546
1832034076820571,1924408914255594
1832034076820571,164450330873941
1832034076820571,10215937218002204
10157308906067501,983744601297
10157308906067501,1088554877972405
10157308906067501,10100930014730220
10157308906067501,1704898946198939
10157308906067501,10155102909381816
10157308906067501,10109348269889089
10157308906067501,867246536778546
10157308906067501,1924408914255594
10157308906067501,164450330873941
10157308906067501,10215937218002204
10157308906067501,983744601297
1088554877972405,10209103457498075
1088554877972405,10100930014730220
1088554877972405,1704898946198939
1088554877972405,10155102909381816
1088554877972405,10109348269889089
1088554877972405,867246536778546
1088554877972405,1924408914255594
1088554877972405,164450330873941
1088554877972405,10215937218002204
1088554877972405,983744601297
1088554877972405,10209103457498075
10100930014730220,1867365946609636
10100930014730220,1704898946198939
10100930014730220,10155102909381816
10100930014730220,10109348269889089
10100930014730220,867246536778546
10100930014730220,1924408914255594
10100930014730220,164450330873941
10100930014730220,10215937218002204
10100930014730220,983744601297
10100930014730220,10209103457498075
10100930014730220,1867365946609636
1704898946198939,10213631597818630
1704898946198939,10155102909381816
1704898946198939,10109348269889089
1704898946198939,867246536778546
1704898946198939,1924408914255594
1704898946198939,164450330873941
1704898946198939,10215937218002204
1704898946198939,983744601297
1704898946198939,10209103457498075
1704898946198939,1867365946609636
1704898946198939,10213631597818630
10155102909381816,1642517862462121
10155102909381816,10109348269889089
10155102909381816,867246536778546
10155102909381816,1924408914255594
10155102909381816,164450330873941
10155102909381816,10215937218002204
10155102909381816,983744601297
10155102909381816,10209103457498075
10155102909381816,1867365946609636
10155102909381816,10213631597818630
10155102909381816,1642517862462121
10109348269889089,10155746099609024
10109348269889089,867246536778546
10109348269889089,1924408914255594
10109348269889089,164450330873941
10109348269889089,10215937218002204
10109348269889089,983744601297
10109348269889089,10209103457498075
10109348269889089,1867365946609636
10109348269889089,10213631597818630
10109348269889089,1642517862462121
10109348269889089,10155746099609024
867246536778546,193520438082711
867246536778546,1924408914255594
867246536778546,164450330873941
867246536778546,10215937218002204
867246536778546,983744601297
867246536778546,10209103457498075
867246536778546,1867365946609636
867246536778546,10213631597818630
867246536778546,1642517862462121
867246536778546,10155746099609024
867246536778546,193520438082711
1924408914255594,1830932650258571
1924408914255594,164450330873941
1924408914255594,10215937218002204
1924408914255594,983744601297
1924408914255594,10209103457498075
1924408914255594,1867365946609636
1924408914255594,10213631597818630
1924408914255594,1642517862462121
1924408914255594,10155746099609024
1924408914255594,193520438082711
1924408914255594,1830932650258571
164450330873941,10155768427504064
164450330873941,10215937218002204
164450330873941,983744601297
164450330873941,10209103457498075
164450330873941,1867365946609636
164450330873941,10213631597818630
164450330873941,1642517862462121
164450330873941,10155746099609024
164450330873941,193520438082711
164450330873941,1830932650258571
164450330873941,10155768427504064
10215937218002204,10155493178012123
10215937218002204,983744601297
10215937218002204,10209103457498075
10215937218002204,1867365946609636
10215937218002204,10213631597818630
10215937218002204,1642517862462121
10215937218002204,10155746099609024
10215937218002204,193520438082711
10215937218002204,1830932650258571
10215937218002204,10155768427504064
10215937218002204,10155493178012123
983744601297,212321912843299
983744601297,10209103457498075
983744601297,1867365946609636
983744601297,10213631597818630
983744601297,1642517862462121
983744601297,10155746099609024
983744601297,193520438082711
983744601297,1830932650258571
983744601297,10155768427504064
983744601297,10155493178012123
983744601297,212321912843299
10209103457498075,1746128032096853
10209103457498075,1867365946609636
10209103457498075,10213631597818630
10209103457498075,1642517862462121
10209103457498075,10155746099609024
10209103457498075,193520438082711
10209103457498075,1830932650258571
10209103457498075,10155768427504064
10209103457498075,10155493178012123
10209103457498075,212321912843299
10209103457498075,1746128032096853
1867365946609636,1834773986555473
1867365946609636,10213631597818630
1867365946609636,1642517862462121
1867365946609636,10155746099609024
1867365946609636,193520438082711
1867365946609636,1830932650258571
1867365946609636,10155768427504064
1867365946609636,10155493178012123
1867365946609636,212321912843299
1867365946609636,1746128032096853
1867365946609636,1834773986555473
10213631597818630,1567381570006211
10213631597818630,1642517862462121
10213631597818630,10155746099609024
10213631597818630,193520438082711
10213631597818630,1830932650258571
10213631597818630,10155768427504064
10213631597818630,10155493178012123
10213631597818630,212321912843299
10213631597818630,1746128032096853
10213631597818630,1834773986555473
10213631597818630,1567381570006211
1642517862462121,10155476739784397
1642517862462121,10155746099609024
1642517862462121,193520438082711
1642517862462121,1830932650258571
1642517862462121,10155768427504064
1642517862462121,10155493178012123
1642517862462121,212321912843299
1642517862462121,1746128032096853
1642517862462121,1834773986555473
1642517862462121,1567381570006211
1642517862462121,10155476739784397
10155746099609024,10155507577908175
10155746099609024,193520438082711
10155746099609024,1830932650258571
10155746099609024,10155768427504064
10155746099609024,10155493178012123
10155746099609024,212321912843299
10155746099609024,1746128032096853
10155746099609024,1834773986555473
10155746099609024,1567381570006211
10155746099609024,10155476739784397
10155746099609024,10155507577908175
193520438082711,10215524744129135
193520438082711,1830932650258571
193520438082711,10155768427504064
193520438082711,10155493178012123
193520438082711,212321912843299
193520438082711,1746128032096853
193520438082711,1834773986555473
193520438082711,1567381570006211
193520438082711,10155476739784397
193520438082711,10155507577908175
193520438082711,10215524744129135
1830932650258571,2120310911317294
1830932650258571,10155768427504064
1830932650258571,10155493178012123
1830932650258571,212321912843299
1830932650258571,1746128032096853
1830932650258571,1834773986555473
1830932650258571,1567381570006211
1830932650258571,10155476739784397
1830932650258571,10155507577908175
1830932650258571,10215524744129135
1830932650258571,2120310911317294
10155768427504064,10215936103260634
10155768427504064,10155493178012123
10155768427504064,212321912843299
10155768427504064,1746128032096853
10155768427504064,1834773986555473
10155768427504064,1567381570006211
10155768427504064,10155476739784397
10155768427504064,10155507577908175
10155768427504064,10215524744129135
10155768427504064,2120310911317294
10155768427504064,10215936103260634
10155493178012123,731581713717023
10155493178012123,212321912843299
10155493178012123,1746128032096853
10155493178012123,1834773986555473
10155493178012123,1567381570006211
10155493178012123,10155476739784397
10155493178012123,10155507577908175
10155493178012123,10215524744129135
10155493178012123,2120310911317294
10155493178012123,10215936103260634
10155493178012123,731581713717023
212321912843299,10159922577730007
212321912843299,1746128032096853
212321912843299,1834773986555473
212321912843299,1567381570006211
212321912843299,10155476739784397
212321912843299,10155507577908175
212321912843299,10215524744129135
212321912843299,2120310911317294
212321912843299,10215936103260634
212321912843299,731581713717023
212321912843299,10159922577730007
1746128032096853,10102713454497451
1746128032096853,1834773986555473
1746128032096853,1567381570006211
1746128032096853,10155476739784397
1746128032096853,10155507577908175
1746128032096853,10215524744129135
1746128032096853,2120310911317294
1746128032096853,10215936103260634
1746128032096853,731581713717023
1746128032096853,10159922577730007
1746128032096853,10102713454497451
1834773986555473,10106159386501953
1834773986555473,1567381570006211
1834773986555473,10155476739784397
1834773986555473,10155507577908175
1834773986555473,10215524744129135
1834773986555473,2120310911317294
1834773986555473,10215936103260634
1834773986555473,731581713717023
1834773986555473,10159922577730007
1834773986555473,10102713454497451
1834773986555473,10106159386501953
1567381570006211,10156083256913959
1567381570006211,10155476739784397
1567381570006211,10155507577908175
1567381570006211,10215524744129135
1567381570006211,2120310911317294
1567381570006211,10215936103260634
1567381570006211,731581713717023
1567381570006211,10159922577730007
1567381570006211,10102713454497451
1567381570006211,10106159386501953
1567381570006211,10156083256913959
10155476739784397,10213038347646446
10155476739784397,10155507577908175
10155476739784397,10215524744129135
10155476739784397,2120310911317294
10155476739784397,10215936103260634
10155476739784397,731581713717023
10155476739784397,10159922577730007
10155476739784397,10102713454497451
10155476739784397,10106159386501953
10155476739784397,10156083256913959
10155476739784397,10213038347646446
10155507577908175,10100233831661437
10155507577908175,10215524744129135
10155507577908175,2120310911317294
10155507577908175,10215936103260634
10155507577908175,731581713717023
10155507577908175,10159922577730007
10155507577908175,10102713454497451
10155507577908175,10106159386501953
10155507577908175,10156083256913959
10155507577908175,10213038347646446
10155507577908175,10100233831661437
10215524744129135,10159969667790291
10215524744129135,2120310911317294
10215524744129135,10215936103260634
10215524744129135,731581713717023
10215524744129135,10159922577730007
10215524744129135,10102713454497451
10215524744129135,10106159386501953
10215524744129135,10156083256913959
10215524744129135,10213038347646446
10215524744129135,10100233831661437
10215524744129135,10159969667790291
2120310911317294,10216179090056920
2120310911317294,10215936103260634
2120310911317294,731581713717023
2120310911317294,10159922577730007
2120310911317294,10102713454497451
2120310911317294,10106159386501953
2120310911317294,10156083256913959
2120310911317294,10213038347646446
2120310911317294,10100233831661437
2120310911317294,10159969667790291
2120310911317294,10216179090056920
10215936103260634,10207310855710423
10215936103260634,731581713717023
10215936103260634,10159922577730007
10215936103260634,10102713454497451
10215936103260634,10106159386501953
10215936103260634,10156083256913959
10215936103260634,10213038347646446
10215936103260634,10100233831661437
10215936103260634,10159969667790291
10215936103260634,10216179090056920
10215936103260634,10207310855710423
731581713717023,1738688609522580
731581713717023,10159922577730007
731581713717023,10102713454497451
731581713717023,10106159386501953
731581713717023,10156083256913959
731581713717023,10213038347646446
731581713717023,10100233831661437
731581713717023,10159969667790291
731581713717023,10216179090056920
731581713717023,10207310855710423
731581713717023,1738688609522580
10159922577730007,10155456678324423
10159922577730007,10102713454497451
10159922577730007,10106159386501953
10159922577730007,10156083256913959
10159922577730007,10213038347646446
10159922577730007,10100233831661437
10159922577730007,10159969667790291
10159922577730007,10216179090056920
10159922577730007,10207310855710423
10159922577730007,1738688609522580
10159922577730007,10155456678324423
10102713454497451,10155972913436855
10102713454497451,10106159386501953
10102713454497451,10156083256913959
10102713454497451,10213038347646446
10102713454497451,10100233831661437
10102713454497451,10159969667790291
10102713454497451,10216179090056920
10102713454497451,10207310855710423
10102713454497451,1738688609522580
10102713454497451,10155456678324423
10102713454497451,10155972913436855
10106159386501953,10213870196741069
10106159386501953,10156083256913959
10106159386501953,10213038347646446
10106159386501953,10100233831661437
10106159386501953,10159969667790291
10106159386501953,10216179090056920
10106159386501953,10207310855710423
10106159386501953,1738688609522580
10106159386501953,10155456678324423
10106159386501953,10155972913436855
10106159386501953,10213870196741069
10156083256913959,10159922577725007
10156083256913959,10213038347646446
10156083256913959,10100233831661437
10156083256913959,10159969667790291
10156083256913959,10216179090056920
10156083256913959,10207310855710423
10156083256913959,1738688609522580
10156083256913959,10155456678324423
10156083256913959,10155972913436855
10156083256913959,10213870196741069
10156083256913959,10159922577725007
10213038347646446,10157175945964196
10213038347646446,10100233831661437
10213038347646446,10159969667790291
10213038347646446,10216179090056920
10213038347646446,10207310855710423
10213038347646446,1738688609522580
10213038347646446,10155456678324423
10213038347646446,10155972913436855
10213038347646446,10213870196741069
10213038347646446,10159922577725007
10213038347646446,10157175945964196
10100233831661437,894287007399683
10100233831661437,10159969667790291
10100233831661437,10216179090056920
10100233831661437,10207310855710423
10100233831661437,1738688609522580
10100233831661437,10155456678324423
10100233831661437,10155972913436855
10100233831661437,10213870196741069
10100233831661437,10159922577725007
10100233831661437,10157175945964196
10100233831661437,894287007399683
10159969667790291,10155342201622014
10159969667790291,10216179090056920
10159969667790291,10207310855710423
10159969667790291,1738688609522580
10159969667790291,10155456678324423
10159969667790291,10155972913436855
10159969667790291,10213870196741069
10159969667790291,10159922577725007
10159969667790291,10157175945964196
10159969667790291,894287007399683
10159969667790291,10155342201622014
10216179090056920,10210997924212709
10216179090056920,10207310855710423
10216179090056920,1738688609522580
10216179090056920,10155456678324423
10216179090056920,10155972913436855
10216179090056920,10213870196741069
10216179090056920,10159922577725007
10216179090056920,10157175945964196
10216179090056920,894287007399683
10216179090056920,10155342201622014
10216179090056920,10210997924212709
10207310855710423,10211945145525136
10207310855710423,1738688609522580
10207310855710423,10155456678324423
10207310855710423,10155972913436855
10207310855710423,10213870196741069
10207310855710423,10159922577725007
10207310855710423,10157175945964196
10207310855710423,894287007399683
10207310855710423,10155342201622014
10207310855710423,10210997924212709
10207310855710423,10211945145525136
1738688609522580,10211451824996110
1738688609522580,10155456678324423
1738688609522580,10155972913436855
1738688609522580,10213870196741069
1738688609522580,10159922577725007
1738688609522580,10157175945964196
1738688609522580,894287007399683
1738688609522580,10155342201622014
1738688609522580,10210997924212709
1738688609522580,10211945145525136
1738688609522580,10211451824996110
10155456678324423,10156354485307625
10155456678324423,10155972913436855
10155456678324423,10213870196741069
10155456678324423,10159922577725007
10155456678324423,10157175945964196
10155456678324423,894287007399683
10155456678324423,10155342201622014
10155456678324423,10210997924212709
10155456678324423,10211945145525136
10155456678324423,10211451824996110
10155456678324423,10156354485307625
10155972913436855,10213779604438611
10155972913436855,10213870196741069
10155972913436855,10159922577725007
10155972913436855,10157175945964196
10155972913436855,894287007399683
10155972913436855,10155342201622014
10155972913436855,10210997924212709
10155972913436855,10211945145525136
10155972913436855,10211451824996110
10155972913436855,10156354485307625
10155972913436855,10213779604438611
10213870196741069,326762581149811
10213870196741069,10159922577725007
10213870196741069,10157175945964196
10213870196741069,894287007399683
10213870196741069,10155342201622014
10213870196741069,10210997924212709
10213870196741069,10211945145525136
10213870196741069,10211451824996110
10213870196741069,10156354485307625
10213870196741069,10213779604438611
10213870196741069,326762581149811
10159922577725007,1981027175260733
10159922577725007,10157175945964196
10159922577725007,894287007399683
10159922577725007,10155342201622014
10159922577725007,10210997924212709
10159922577725007,10211945145525136
10159922577725007,10211451824996110
10159922577725007,10156354485307625
10159922577725007,10213779604438611
10159922577725007,326762581149811
10159922577725007,1981027175260733
10157175945964196,2107301665962988
10157175945964196,894287007399683
10157175945964196,10155342201622014
10157175945964196,10210997924212709
10157175945964196,10211945145525136
10157175945964196,10211451824996110
10157175945964196,10156354485307625
10157175945964196,10213779604438611
10157175945964196,326762581149811
10157175945964196,1981027175260733
10157175945964196,2107301665962988
894287007399683,528524554200281
894287007399683,10155342201622014
894287007399683,10210997924212709
894287007399683,10211945145525136
894287007399683,10211451824996110
894287007399683,10156354485307625
894287007399683,10213779604438611
894287007399683,326762581149811
894287007399683,1981027175260733
894287007399683,2107301665962988
894287007399683,528524554200281
10155342201622014,10215975498800044
10155342201622014,10210997924212709
10155342201622014,10211945145525136
10155342201622014,10211451824996110
10155342201622014,10156354485307625
10155342201622014,10213779604438611
10155342201622014,326762581149811
10155342201622014,1981027175260733
10155342201622014,2107301665962988
10155342201622014,528524554200281
10155342201622014,10215975498800044
10210997924212709,10215251449980167
10210997924212709,10211945145525136
10210997924212709,10211451824996110
10210997924212709,10156354485307625
10210997924212709,10213779604438611
10210997924212709,326762581149811
10210997924212709,1981027175260733
10210997924212709,2107301665962988
10210997924212709,528524554200281
10210997924212709,10215975498800044
10210997924212709,10215251449980167
10211945145525136,10211469933881113
10211945145525136,10211451824996110
10211945145525136,10156354485307625
10211945145525136,10213779604438611
10211945145525136,326762581149811
10211945145525136,1981027175260733
10211945145525136,2107301665962988
10211945145525136,528524554200281
10211945145525136,10215975498800044
10211945145525136,10215251449980167
10211945145525136,10211469933881113
10211451824996110,10211034214191871
10211451824996110,10156354485307625
10211451824996110,10213779604438611
10211451824996110,326762581149811
10211451824996110,1981027175260733
10211451824996110,2107301665962988
10211451824996110,528524554200281
10211451824996110,10215975498800044
10211451824996110,10215251449980167
10211451824996110,10211469933881113
10211451824996110,10211034214191871
10156354485307625,10209159791225837
10156354485307625,10213779604438611
10156354485307625,326762581149811
10156354485307625,1981027175260733
10156354485307625,2107301665962988
10156354485307625,528524554200281
10156354485307625,10215975498800044
10156354485307625,10215251449980167
10156354485307625,10211469933881113
10156354485307625,10211034214191871
10156354485307625,10209159791225837
10213779604438611,10215579398180811
10213779604438611,326762581149811
10213779604438611,1981027175260733
10213779604438611,2107301665962988
10213779604438611,528524554200281
10213779604438611,10215975498800044
10213779604438611,10215251449980167
10213779604438611,10211469933881113
10213779604438611,10211034214191871
10213779604438611,10209159791225837
10213779604438611,10215579398180811
326762581149811,1621167281253518
326762581149811,1981027175260733
326762581149811,2107301665962988
326762581149811,528524554200281
326762581149811,10215975498800044
326762581149811,10215251449980167
326762581149811,10211469933881113
326762581149811,10211034214191871
326762581149811,10209159791225837
326762581149811,10215579398180811
326762581149811,1621167281253518
1981027175260733,1859025797440784
1981027175260733,2107301665962988
1981027175260733,528524554200281
1981027175260733,10215975498800044
1981027175260733,10215251449980167
1981027175260733,10211469933881113
1981027175260733,10211034214191871
1981027175260733,10209159791225837
1981027175260733,10215579398180811
1981027175260733,1621167281253518
1981027175260733,1859025797440784
2107301665962988,186889372083998
2107301665962988,528524554200281
2107301665962988,10215975498800044
2107301665962988,10215251449980167
2107301665962988,10211469933881113
2107301665962988,10211034214191871
2107301665962988,10209159791225837
2107301665962988,10215579398180811
2107301665962988,1621167281253518
2107301665962988,1859025797440784
2107301665962988,186889372083998
528524554200281,817715478435055
528524554200281,10215975498800044
528524554200281,10215251449980167
528524554200281,10211469933881113
528524554200281,10211034214191871
528524554200281,10209159791225837
528524554200281,10215579398180811
528524554200281,1621167281253518
528524554200281,1859025797440784
528524554200281,186889372083998
528524554200281,817715478435055
10215975498800044,10214765361703667
10215975498800044,10215251449980167
10215975498800044,10211469933881113
10215975498800044,10211034214191871
10215975498800044,10209159791225837
10215975498800044,10215579398180811
10215975498800044,1621167281253518
10215975498800044,1859025797440784
10215975498800044,186889372083998
10215975498800044,817715478435055
10215975498800044,10214765361703667
10215251449980167,3667964588931
10215251449980167,10211469933881113
10215251449980167,10211034214191871
10215251449980167,10209159791225837
10215251449980167,10215579398180811
10215251449980167,1621167281253518
10215251449980167,1859025797440784
10215251449980167,186889372083998
10215251449980167,817715478435055
10215251449980167,10214765361703667
10215251449980167,3667964588931
10211469933881113,10215242636917698
10211469933881113,10211034214191871
10211469933881113,10209159791225837
10211469933881113,10215579398180811
10211469933881113,1621167281253518
10211469933881113,1859025797440784
10211469933881113,186889372083998
10211469933881113,817715478435055
10211469933881113,10214765361703667
10211469933881113,3667964588931
10211469933881113,10215242636917698
10211034214191871,10214018165675719
10211034214191871,10209159791225837
10211034214191871,10215579398180811
10211034214191871,1621167281253518
10211034214191871,1859025797440784
10211034214191871,186889372083998
10211034214191871,817715478435055
10211034214191871,10214765361703667
10211034214191871,3667964588931
10211034214191871,10215242636917698
10211034214191871,10214018165675719
10209159791225837,10211381582846630
10209159791225837,10215579398180811
10209159791225837,1621167281253518
10209159791225837,1859025797440784
10209159791225837,186889372083998
10209159791225837,817715478435055
10209159791225837,10214765361703667
10209159791225837,3667964588931
10209159791225837,10215242636917698
10209159791225837,10214018165675719
10209159791225837,10211381582846630
10215579398180811,122800134955724
10215579398180811,1621167281253518
10215579398180811,1859025797440784
10215579398180811,186889372083998
10215579398180811,817715478435055
10215579398180811,10214765361703667
10215579398180811,3667964588931
10215579398180811,10215242636917698
10215579398180811,10214018165675719
10215579398180811,10211381582846630
10215579398180811,122800134955724
1621167281253518,10103701604022667
1621167281253518,1859025797440784
1621167281253518,186889372083998
1621167281253518,817715478435055
1621167281253518,10214765361703667
1621167281253518,3667964588931
1621167281253518,10215242636917698
1621167281253518,10214018165675719
1621167281253518,10211381582846630
1621167281253518,122800134955724
1621167281253518,10103701604022667
1859025797440784,399681373789887
1859025797440784,186889372083998
1859025797440784,817715478435055
1859025797440784,10214765361703667
1859025797440784,3667964588931
1859025797440784,10215242636917698
1859025797440784,10214018165675719
1859025797440784,10211381582846630
1859025797440784,122800134955724
1859025797440784,10103701604022667
1859025797440784,399681373789887
186889372083998,603456116676156
186889372083998,817715478435055
186889372083998,10214765361703667
186889372083998,3667964588931
186889372083998,10215242636917698
186889372083998,10214018165675719
186889372083998,10211381582846630
186889372083998,122800134955724
186889372083998,10103701604022667
186889372083998,399681373789887
186889372083998,603456116676156
817715478435055,10215054838105033
817715478435055,10214765361703667
817715478435055,3667964588931
817715478435055,10215242636917698
817715478435055,10214018165675719
817715478435055,10211381582846630
817715478435055,122800134955724
817715478435055,10103701604022667
817715478435055,399681373789887
817715478435055,603456116676156
817715478435055,10215054838105033
10214765361703667,10212573356063657
10214765361703667,3667964588931
10214765361703667,10215242636917698
10214765361703667,10214018165675719
10214765361703667,10211381582846630
10214765361703667,122800134955724
10214765361703667,10103701604022667
10214765361703667,399681373789887
10214765361703667,603456116676156
10214765361703667,10215054838105033
10214765361703667,10212573356063657
3667964588931,347069905794254
3667964588931,10215242636917698
3667964588931,10214018165675719
3667964588931,10211381582846630
3667964588931,122800134955724
3667964588931,10103701604022667
3667964588931,399681373789887
3667964588931,603456116676156
3667964588931,10215054838105033
3667964588931,10212573356063657
3667964588931,347069905794254
10215242636917698,10214432912473418
10215242636917698,10214018165675719
10215242636917698,10211381582846630
10215242636917698,122800134955724
10215242636917698,10103701604022667
10215242636917698,399681373789887
10215242636917698,603456116676156
10215242636917698,10215054838105033
10215242636917698,10212573356063657
10215242636917698,347069905794254
10215242636917698,10214432912473418
10214018165675719,10213311291389399
10214018165675719,10211381582846630
10214018165675719,122800134955724
10214018165675719,10103701604022667
10214018165675719,399681373789887
10214018165675719,603456116676156
10214018165675719,10215054838105033
10214018165675719,10212573356063657
10214018165675719,347069905794254
10214018165675719,10214432912473418
10214018165675719,10213311291389399
10211381582846630,10216204008992418
10211381582846630,122800134955724
10211381582846630,10103701604022667
10211381582846630,399681373789887
10211381582846630,603456116676156
10211381582846630,10215054838105033
10211381582846630,10212573356063657
10211381582846630,347069905794254
10211381582846630,10214432912473418
10211381582846630,10213311291389399
10211381582846630,10216204008992418
122800134955724,10215786848732515
122800134955724,10103701604022667
122800134955724,399681373789887
122800134955724,603456116676156
122800134955724,10215054838105033
122800134955724,10212573356063657
122800134955724,347069905794254
122800134955724,10214432912473418
122800134955724,10213311291389399
122800134955724,10216204008992418
122800134955724,10215786848732515
10103701604022667,10213939343375380
10103701604022667,399681373789887
10103701604022667,603456116676156
10103701604022667,10215054838105033
10103701604022667,10212573356063657
10103701604022667,347069905794254
10103701604022667,10214432912473418
10103701604022667,10213311291389399
10103701604022667,10216204008992418
10103701604022667,10215786848732515
10103701604022667,10213939343375380
399681373789887,10156140681969655
399681373789887,603456116676156
399681373789887,10215054838105033
399681373789887,10212573356063657
399681373789887,347069905794254
399681373789887,10214432912473418
399681373789887,10213311291389399
399681373789887,10216204008992418
399681373789887,10215786848732515
399681373789887,10213939343375380
399681373789887,10156140681969655
603456116676156,10106032796494420
603456116676156,10215054838105033
603456116676156,10212573356063657
603456116676156,347069905794254
603456116676156,10214432912473418
